phase,label_3d,volume_voxels,volume_mm3,equivalent_diameter_voxels,equivalent_diameter_um,centroid_z_pixels,centroid_y_pixels,centroid_x_pixels,centroid_z_mm,centroid_y_mm,centroid_x_mm,bbox_z_pixels,bbox_y_pixels,bbox_x_pixels,bbox_z_mm,bbox_y_mm,bbox_x_mm,longest_axis_bbox_pixels,intermediate_axis_bbox_pixels,shortest_axis_bbox_pixels,elongation_bbox,flatness_bbox,extent_3d,mean_intensity,min_intensity,max_intensity
pores,317,82.0,0.04198400000000001,5.390202444799826,431.21619558398606,6.951219512195122,12.21951219512195,62.573170731707314,0.5560975609756098,0.9775609756097561,5.005853658536585,8,10,8,0.64,0.8,0.64,10.0,8.0,8.0,1.25,1.25,0.128125,81.20731707317073,53.0,87.0
pores,515,100.0,0.05120000000000001,5.758823822969721,460.7059058375777,9.67,12.79,107.62,0.7736000000000001,1.0231999999999999,8.6096,6,6,6,0.48,0.48,0.48,6.0,6.0,6.0,1.0,1.0,0.46296296296296297,50.76,17.0,86.0
pores,708,111.0,0.05683200000000001,5.962679307090674,477.01434456725394,12.018018018018019,102.46846846846847,5.072072072072072,0.9614414414414415,8.197477477477477,0.4057657657657658,7,6,6,0.56,0.48,0.48,7.0,6.0,6.0,1.1666666666666667,1.1666666666666667,0.44047619047619047,51.73873873873874,26.0,87.0
pores,1382,101.0,0.05171200000000001,5.777956268578565,462.2365014862852,23.554455445544555,29.940594059405942,69.55445544554455,1.8843564356435645,2.3952475247524756,5.564356435643564,6,5,6,0.48,0.4,0.48,6.0,6.0,5.0,1.2,1.0,0.5611111111111111,61.801980198019805,31.0,87.0
pores,1472,98.0,0.050176000000000005,5.720172834077733,457.61382672621863,25.602040816326532,43.224489795918366,79.8061224489796,2.0481632653061226,3.4579591836734695,6.384489795918368,6,6,6,0.48,0.48,0.48,6.0,6.0,6.0,1.0,1.0,0.4537037037037037,61.08163265306123,38.0,87.0
pores,1557,107.0,0.054784000000000006,5.890177536797923,471.2142029438338,28.953271028037385,50.14018691588785,16.50467289719626,2.316261682242991,4.011214953271028,1.320373831775701,6,6,6,0.48,0.48,0.48,6.0,6.0,6.0,1.0,1.0,0.49537037037037035,57.77570093457944,33.0,87.0
pores,1690,108.0,0.05529600000000001,5.908470131056179,472.67761048449427,31.175925925925927,171.22222222222223,137.89814814814815,2.4940740740740743,13.697777777777778,11.031851851851853,6,7,5,0.48,0.56,0.4,7.0,6.0,5.0,1.4,1.1666666666666667,0.5142857142857142,59.19444444444444,32.0,86.0
pores,1995,270.0,0.13824000000000003,8.019027705431855,641.5222164345483,44.78888888888889,34.77407407407407,104.24444444444444,3.5831111111111116,2.781925925925926,8.339555555555556,8,8,8,0.64,0.64,0.64,8.0,8.0,8.0,1.0,1.0,0.52734375,57.025925925925925,28.0,87.0
pores,2059,84.0,0.043008000000000005,5.43367369666554,434.6938957332432,46.166666666666664,53.523809523809526,115.01190476190476,3.6933333333333334,4.281904761904762,9.200952380952382,5,6,5,0.4,0.48,0.4,6.0,5.0,5.0,1.2,1.2,0.56,60.404761904761905,34.0,84.0
pores,2178,116.0,0.05939200000000001,6.050897399235387,484.071791938831,52.21551724137931,8.043103448275861,60.560344827586206,4.1772413793103444,0.6434482758620689,4.844827586206897,6,5,6,0.48,0.4,0.48,6.0,6.0,5.0,1.2,1.0,0.6444444444444445,59.13793103448276,26.0,82.0
pores,2190,82.0,0.04198400000000001,5.390202444799826,431.21619558398606,52.329268292682926,110.1829268292683,50.18292682926829,4.186341463414634,8.814634146341463,4.014634146341463,6,5,5,0.48,0.4,0.4,6.0,5.0,5.0,1.2,1.2,0.5466666666666666,62.71951219512195,36.0,87.0
pores,2194,80.0,0.04096000000000001,5.346018470287903,427.6814776230322,52.0,137.5875,5.8625,4.16,11.007000000000001,0.469,5,6,5,0.4,0.48,0.4,6.0,5.0,5.0,1.2,1.2,0.5333333333333333,63.3625,44.0,87.0
pores,2252,169.0,0.08652800000000001,6.859556339475854,548.7645071580683,56.18343195266272,64.88757396449704,99.36686390532545,4.494674556213018,5.191005917159763,7.949349112426035,7,7,6,0.56,0.56,0.48,7.0,7.0,6.0,1.1666666666666667,1.0,0.5748299319727891,59.414201183431956,36.0,86.0
pores,2428,125.0,0.06400000000000002,6.203504908994,496.28039271951997,63.648,54.52,119.664,5.09184,4.3616,9.573120000000001,6,6,6,0.48,0.48,0.48,6.0,6.0,6.0,1.0,1.0,0.5787037037037037,59.2,29.0,86.0
pores,2455,137.0,0.07014400000000001,6.395983209011851,511.6786567209481,64.51094890510949,126.24087591240875,20.335766423357665,5.160875912408759,10.0992700729927,1.6268613138686132,6,7,6,0.48,0.56,0.48,7.0,6.0,6.0,1.1666666666666667,1.1666666666666667,0.5436507936507936,59.824817518248175,32.0,87.0
pores,2539,106.0,0.05427200000000001,5.871770611970455,469.7416489576364,69.82075471698113,91.61320754716981,33.0377358490566,5.58566037735849,7.3290566037735845,2.6430188679245283,6,6,6,0.48,0.48,0.48,6.0,6.0,6.0,1.0,1.0,0.49074074074074076,62.924528301886795,32.0,87.0
pores,2561,103.0,0.05273600000000001,5.815845589022965,465.2676471218372,70.83495145631068,124.66990291262135,47.43689320388349,5.666796116504854,9.97359223300971,3.7949514563106796,6,6,6,0.48,0.48,0.48,6.0,6.0,6.0,1.0,1.0,0.47685185185185186,63.63106796116505,37.0,87.0
pores,2607,219.0,0.11212800000000002,7.478511471637478,598.2809177309982,74.22374429223744,75.91324200913242,70.80365296803653,5.937899543378996,6.073059360730594,5.664292237442923,8,7,7,0.64,0.56,0.56,8.0,7.0,7.0,1.1428571428571428,1.1428571428571428,0.5586734693877551,59.89041095890411,32.0,87.0
pores,2779,170.0,0.08704000000000002,6.873059437985092,549.8447550388074,81.8529411764706,106.72941176470589,97.08235294117647,6.548235294117648,8.538352941176472,7.766588235294117,7,7,7,0.56,0.56,0.56,7.0,7.0,7.0,1.0,1.0,0.4956268221574344,57.83529411764706,25.0,87.0
pores,2816,245.0,0.12544000000000002,7.7634689553941065,621.0775164315285,84.91428571428571,30.587755102040816,87.4734693877551,6.793142857142857,2.447020408163265,6.997877551020409,8,8,8,0.64,0.64,0.64,8.0,8.0,8.0,1.0,1.0,0.478515625,54.96326530612245,27.0,87.0
pores,2938,205.0,0.10496000000000001,7.315630236588791,585.2504189271033,90.1609756097561,48.18536585365854,14.55609756097561,7.212878048780488,3.8548292682926832,1.164487804878049,8,7,8,0.64,0.56,0.64,8.0,8.0,7.0,1.1428571428571428,1.0,0.4575892857142857,58.46829268292683,35.0,87.0
pores,3020,90.0,0.04608000000000001,5.560083268891276,444.8066615113021,93.81111111111112,95.63333333333334,35.31111111111111,7.50488888888889,7.650666666666667,2.824888888888889,6,6,6,0.48,0.48,0.48,6.0,6.0,6.0,1.0,1.0,0.4166666666666667,62.62222222222222,35.0,87.0
pores,3039,106.0,0.05427200000000001,5.871770611970455,469.7416489576364,94.81132075471699,115.0,78.52830188679245,7.584905660377359,9.200000000000001,6.282264150943396,6,5,6,0.48,0.4,0.48,6.0,6.0,5.0,1.2,1.0,0.5888888888888889,60.839622641509436,30.0,83.0
pores,3081,501.0,0.256512,9.854010813451172,788.3208650760937,99.45309381237524,158.21556886227546,138.05389221556885,7.95624750499002,12.657245508982037,11.044311377245508,13,14,11,1.04,1.12,0.88,14.0,13.0,11.0,1.2727272727272727,1.0769230769230769,0.25024975024975027,56.29141716566866,26.0,87.0
pores,3128,398.0,0.20377600000000004,9.126301592353913,730.104127388313,100.88693467336684,76.74371859296483,196.17336683417085,8.070954773869348,6.139497487437186,15.693869346733669,9,10,9,0.72,0.8,0.72,10.0,9.0,9.0,1.1111111111111112,1.1111111111111112,0.49135802469135803,52.608040201005025,25.0,87.0
pores,3220,82.0,0.04198400000000001,5.390202444799826,431.21619558398606,103.63414634146342,119.40243902439025,12.71951219512195,8.290731707317073,9.55219512195122,1.0175609756097561,6,6,5,0.48,0.48,0.4,6.0,6.0,5.0,1.2,1.0,0.45555555555555555,57.609756097560975,30.0,85.0
pores,3296,93.0,0.047616000000000006,5.62118797776233,449.69503822098636,107.55913978494624,93.36559139784946,196.25806451612902,8.6047311827957,7.4692473118279565,15.700645161290323,6,6,6,0.48,0.48,0.48,6.0,6.0,6.0,1.0,1.0,0.4305555555555556,58.655913978494624,36.0,86.0
pores,3361,81.0,0.04147200000000001,5.368201373637897,429.4561098910317,108.82716049382717,170.1358024691358,39.96296296296296,8.706172839506173,13.610864197530864,3.197037037037037,5,5,5,0.4,0.4,0.4,5.0,5.0,5.0,1.0,1.0,0.648,59.91358024691358,32.0,86.0
pores,3461,112.0,0.057344000000000006,5.980531746873981,478.4425397499185,115.75,99.02678571428571,196.03571428571428,9.26,7.922142857142857,15.682857142857143,8,9,5,0.64,0.72,0.4,9.0,8.0,5.0,1.8,1.125,0.3111111111111111,60.875,29.0,87.0
pores,3469,193.0,0.09881600000000001,7.17000671219614,573.6005369756912,115.2279792746114,166.88082901554404,10.523316062176166,9.218238341968911,13.350466321243523,0.8418652849740933,7,7,8,0.56,0.56,0.64,8.0,7.0,7.0,1.1428571428571428,1.1428571428571428,0.4923469387755102,57.626943005181346,26.0,86.0
pores,3477,96.0,0.04915200000000001,5.680992338459954,454.47938707679634,115.27083333333333,59.1875,39.604166666666664,9.221666666666666,4.735,3.168333333333333,6,6,6,0.48,0.48,0.48,6.0,6.0,6.0,1.0,1.0,0.4444444444444444,61.0,32.0,87.0
pores,3525,128.0,0.06553600000000001,6.252741134374175,500.21929074993403,117.640625,104.828125,165.2109375,9.41125,8.38625,13.216875,6,7,6,0.48,0.56,0.48,7.0,6.0,6.0,1.1666666666666667,1.1666666666666667,0.5079365079365079,57.3828125,32.0,86.0
pores,3551,118.0,0.06041600000000001,6.085474706375493,486.8379765100394,118.12711864406779,147.51694915254237,122.57627118644068,9.450169491525424,11.80135593220339,9.806101694915254,6,6,6,0.48,0.48,0.48,6.0,6.0,6.0,1.0,1.0,0.5462962962962963,55.601694915254235,25.0,86.0
pores,3554,189.0,0.09676800000000002,7.1201267897377285,569.6101431790182,118.74603174603175,163.8994708994709,27.317460317460316,9.49968253968254,13.111957671957674,2.1853968253968254,7,7,7,0.56,0.56,0.56,7.0,7.0,7.0,1.0,1.0,0.5510204081632653,57.439153439153436,31.0,87.0
pores,3610,148.0,0.07577600000000001,6.562777760167609,525.0222208134087,121.5945945945946,92.47297297297297,172.1283783783784,9.727567567567569,7.397837837837837,13.770270270270272,6,6,7,0.48,0.48,0.56,7.0,6.0,6.0,1.1666666666666667,1.1666666666666667,0.5873015873015873,57.92567567567568,35.0,83.0
pores,3628,91.0,0.04659200000000001,5.580600367226721,446.4480293781377,122.0989010989011,75.36263736263736,54.30769230769231,9.767912087912087,6.029010989010989,4.344615384615385,6,6,6,0.48,0.48,0.48,6.0,6.0,6.0,1.0,1.0,0.4212962962962963,61.2967032967033,34.0,87.0
pores,3631,180.0,0.09216000000000002,7.005265949644415,560.4212759715532,122.75555555555556,77.78888888888889,139.92777777777778,9.820444444444446,6.223111111111112,11.194222222222223,7,7,7,0.56,0.56,0.56,7.0,7.0,7.0,1.0,1.0,0.5247813411078717,58.894444444444446,34.0,87.0
pores,3637,537.0,0.274944,10.0845971582465,806.7677726597201,124.08007448789571,119.17132216014897,158.0633147113594,9.926405959031657,9.533705772811919,12.645065176908751,9,11,11,0.72,0.88,0.88,11.0,11.0,9.0,1.2222222222222223,1.0,0.4931129476584022,54.23091247672253,22.0,87.0
pores,3643,117.0,0.05990400000000001,6.068235308895068,485.4588247116055,122.98290598290598,147.17948717948718,24.034188034188034,9.838632478632478,11.774358974358975,1.9227350427350427,7,6,6,0.56,0.48,0.48,7.0,6.0,6.0,1.1666666666666667,1.1666666666666667,0.4642857142857143,57.11965811965812,27.0,87.0
pores,3644,125.0,0.06400000000000002,6.203504908994,496.28039271951997,122.784,150.752,132.712,9.82272,12.060160000000002,10.616959999999999,6,6,6,0.48,0.48,0.48,6.0,6.0,6.0,1.0,1.0,0.5787037037037037,58.488,30.0,87.0
pores,3713,97.0,0.04966400000000001,5.700649908033096,456.0519926426477,125.89690721649484,134.22680412371133,89.02061855670104,10.071752577319588,10.738144329896906,7.121649484536083,6,6,5,0.48,0.48,0.4,6.0,6.0,5.0,1.2,1.0,0.5388888888888889,59.381443298969074,34.0,87.0
pores,3745,350.0,0.17920000000000003,8.74359045590235,699.487236472188,130.88571428571427,1.8971428571428572,26.205714285714286,10.470857142857142,0.15177142857142858,2.096457142857143,11,6,10,0.88,0.48,0.8,11.0,10.0,6.0,1.8333333333333333,1.1,0.5303030303030303,52.691428571428574,26.0,87.0
pores,3759,97.0,0.04966400000000001,5.700649908033096,456.0519926426477,128.28865979381445,119.4639175257732,48.04123711340206,10.263092783505156,9.557113402061857,3.843298969072165,6,6,6,0.48,0.48,0.48,6.0,6.0,6.0,1.0,1.0,0.44907407407407407,59.0,35.0,87.0
pores,3841,82.0,0.04198400000000001,5.390202444799826,431.21619558398606,132.70731707317074,175.79268292682926,163.34146341463415,10.616585365853659,14.06341463414634,13.067317073170733,6,4,6,0.48,0.32,0.48,6.0,6.0,4.0,1.5,1.0,0.5694444444444444,55.4390243902439,25.0,81.0
pores,3862,149.0,0.07628800000000001,6.57752562495326,526.2020499962608,134.61744966442953,45.61073825503356,52.966442953020135,10.769395973154362,3.648859060402685,4.2373154362416106,7,7,7,0.56,0.56,0.56,7.0,7.0,7.0,1.0,1.0,0.43440233236151604,56.42953020134228,33.0,87.0
pores,3876,197.0,0.10086400000000002,7.219202121944973,577.5361697555978,134.98984771573603,132.26903553299493,27.893401015228427,10.799187817258883,10.581522842639595,2.2314720812182745,7,10,7,0.56,0.8,0.56,10.0,7.0,7.0,1.4285714285714286,1.4285714285714286,0.4020408163265306,60.578680203045685,34.0,87.0
pores,3923,231.0,0.11827200000000002,7.612683704002246,609.0146963201797,137.45021645021646,118.0909090909091,145.75757575757575,10.996017316017317,9.447272727272727,11.66060606060606,8,7,8,0.64,0.56,0.64,8.0,8.0,7.0,1.1428571428571428,1.0,0.515625,56.38961038961039,22.0,87.0
pores,3975,80.0,0.04096000000000001,5.346018470287903,427.6814776230322,137.9,164.9875,133.8875,11.032,13.199000000000002,10.710999999999999,5,5,5,0.4,0.4,0.4,5.0,5.0,5.0,1.0,1.0,0.64,60.725,42.0,87.0
pores,4056,84.0,0.043008000000000005,5.43367369666554,434.6938957332432,142.16666666666666,89.48809523809524,136.76190476190476,11.373333333333333,7.1590476190476195,10.94095238095238,5,6,5,0.4,0.48,0.4,6.0,5.0,5.0,1.2,1.2,0.56,60.01190476190476,34.0,86.0
pores,4064,451.0,0.23091200000000003,9.51464611403477,761.1716891227816,143.84257206208426,145.3880266075388,175.32815964523283,11.507405764966741,11.631042128603104,14.026252771618626,9,10,10,0.72,0.8,0.8,10.0,10.0,9.0,1.1111111111111112,1.0,0.5011111111111111,54.068736141906875,24.0,87.0
pores,4165,274.0,0.14028800000000002,8.058433879808192,644.6747103846553,147.75182481751824,49.97080291970803,163.87591240875912,11.82014598540146,3.9976642335766424,13.11007299270073,8,9,8,0.64,0.72,0.64,9.0,8.0,8.0,1.125,1.125,0.4756944444444444,55.40510948905109,31.0,86.0
pores,4172,106.0,0.05427200000000001,5.871770611970455,469.7416489576364,145.9245283018868,107.45283018867924,178.1509433962264,11.673962264150944,8.596226415094339,14.252075471698113,5,6,6,0.4,0.48,0.48,6.0,6.0,5.0,1.2,1.0,0.5888888888888889,57.65094339622642,30.0,86.0
pores,4195,100.0,0.05120000000000001,5.758823822969721,460.7059058375777,147.04,155.53,182.53,11.7632,12.442400000000001,14.602400000000001,5,6,6,0.4,0.48,0.48,6.0,6.0,5.0,1.2,1.0,0.5555555555555556,58.94,29.0,86.0
pores,4259,170.0,0.08704000000000002,6.873059437985092,549.8447550388074,150.56470588235294,168.89411764705883,55.62352941176471,12.045176470588235,13.511529411764707,4.449882352941176,7,7,7,0.56,0.56,0.56,7.0,7.0,7.0,1.0,1.0,0.4956268221574344,56.27647058823529,26.0,87.0
pores,4286,129.0,0.06604800000000001,6.268982093389452,501.5185674711562,152.5968992248062,31.782945736434108,192.32558139534885,12.207751937984497,2.5426356589147288,15.386046511627908,6,6,6,0.48,0.48,0.48,6.0,6.0,6.0,1.0,1.0,0.5972222222222222,56.44186046511628,32.0,87.0
pores,4311,262.0,0.134144,7.93903207074245,635.1225656593961,154.5648854961832,33.06870229007634,55.85496183206107,12.365190839694655,2.6454961832061072,4.468396946564886,8,7,9,0.64,0.56,0.72,9.0,8.0,7.0,1.2857142857142858,1.125,0.5198412698412699,55.29770992366412,25.0,87.0
pores,4327,150.0,0.07680000000000001,6.592207650508867,527.3766120407093,154.00666666666666,172.0,172.7,12.320533333333334,13.76,13.815999999999999,7,7,7,0.56,0.56,0.56,7.0,7.0,7.0,1.0,1.0,0.43731778425655976,57.88,32.0,87.0
pores,4362,379.0,0.19404800000000003,8.978701410849059,718.2961128679246,157.37467018469658,81.95778364116094,110.88654353562005,12.589973614775728,6.556622691292875,8.870923482849603,9,9,9,0.72,0.72,0.72,9.0,9.0,9.0,1.0,1.0,0.5198902606310014,54.50923482849604,20.0,87.0
pores,4365,209.0,0.10700800000000002,7.362905411051833,589.0324328841466,156.91866028708134,96.04306220095694,199.16746411483254,12.553492822966508,7.683444976076555,15.933397129186604,8,9,6,0.64,0.72,0.48,9.0,8.0,6.0,1.5,1.125,0.4837962962962963,51.770334928229666,28.0,87.0
pores,4387,168.0,0.08601600000000001,6.845999868689003,547.6799894951203,157.23809523809524,74.48809523809524,144.55357142857142,12.57904761904762,5.959047619047619,11.564285714285713,7,7,7,0.56,0.56,0.56,7.0,7.0,7.0,1.0,1.0,0.4897959183673469,56.464285714285715,29.0,87.0
pores,4469,90.0,0.04608000000000001,5.560083268891276,444.8066615113021,159.07777777777778,133.05555555555554,142.2111111111111,12.726222222222223,10.644444444444444,11.376888888888889,5,5,6,0.4,0.4,0.48,6.0,5.0,5.0,1.2,1.2,0.6,57.51111111111111,32.0,86.0
pores,4492,84.0,0.043008000000000005,5.43367369666554,434.6938957332432,160.51190476190476,166.0,122.5952380952381,12.84095238095238,13.280000000000001,9.807619047619049,6,5,6,0.48,0.4,0.48,6.0,6.0,5.0,1.2,1.0,0.4666666666666667,59.05952380952381,37.0,86.0
pores,4710,85.0,0.04352000000000001,5.455150891048748,436.4120712838999,169.89411764705883,98.24705882352941,78.76470588235294,13.591529411764707,7.859764705882354,6.301176470588236,5,6,6,0.4,0.48,0.48,6.0,6.0,5.0,1.2,1.0,0.4722222222222222,60.88235294117647,33.0,86.0
pores,4728,104.0,0.05324800000000001,5.834606511185437,466.768520894835,171.76923076923077,56.71153846153846,15.01923076923077,13.741538461538463,4.536923076923077,1.2015384615384617,6,6,5,0.48,0.48,0.4,6.0,6.0,5.0,1.2,1.0,0.5777777777777777,59.32692307692308,33.0,87.0
pores,4740,169.0,0.08652800000000001,6.859556339475854,548.7645071580683,172.90532544378698,13.455621301775148,189.11834319526628,13.832426035502959,1.0764497041420118,15.129467455621302,7,6,7,0.56,0.48,0.56,7.0,7.0,6.0,1.1666666666666667,1.0,0.5748299319727891,57.18343195266272,32.0,87.0
pores,4766,126.0,0.06451200000000001,6.220003669960456,497.6002935968365,173.4920634920635,79.96825396825396,103.23015873015873,13.87936507936508,6.397460317460317,8.258412698412698,6,7,6,0.48,0.56,0.48,7.0,6.0,6.0,1.1666666666666667,1.1666666666666667,0.5,57.88095238095238,21.0,85.0
pores,4778,200.0,0.10240000000000002,7.255663357195618,580.4530685756495,175.18,1.935,107.49,14.0144,0.15480000000000002,8.5992,8,6,8,0.64,0.48,0.64,8.0,8.0,6.0,1.3333333333333333,1.0,0.5208333333333334,54.915,24.0,87.0
pores,4815,445.0,0.22784000000000004,9.472264055003226,757.781124400258,178.6314606741573,32.08314606741573,82.16629213483147,14.290516853932584,2.566651685393259,6.573303370786517,10,9,9,0.8,0.72,0.72,10.0,9.0,9.0,1.1111111111111112,1.1111111111111112,0.5493827160493827,53.86067415730337,19.0,87.0
pores,4819,140.0,0.07168000000000001,6.442332530151142,515.3866024120914,176.30714285714285,75.45,119.15,14.104571428571429,6.0360000000000005,9.532,6,6,7,0.48,0.48,0.56,7.0,6.0,6.0,1.1666666666666667,1.1666666666666667,0.5555555555555556,57.614285714285714,31.0,87.0
pores,4851,167.0,0.08550400000000001,6.832389495079439,546.5911596063551,177.7125748502994,133.79640718562874,141.91017964071855,14.217005988023953,10.703712574850298,11.352814371257484,6,7,7,0.48,0.56,0.56,7.0,7.0,6.0,1.1666666666666667,1.0,0.5680272108843537,57.35329341317365,31.0,86.0
pores,4852,44287.0,22.674944000000004,43.89609427921723,3511.6875423373785,197.0466728385305,145.16542100390635,68.16338880484115,15.76373382708244,11.613233680312508,5.453071104387292,45,46,44,3.6,3.68,3.52,46.0,45.0,44.0,1.0454545454545454,1.0222222222222221,0.48624286341677647,38.75480389279021,7.0,87.0
pores,4908,125.0,0.06400000000000002,6.203504908994,496.28039271951997,179.176,160.336,141.016,14.33408,12.826880000000001,11.281279999999999,6,6,7,0.48,0.48,0.56,7.0,6.0,6.0,1.1666666666666667,1.1666666666666667,0.49603174603174605,58.688,35.0,86.0
pores,4948,299.0,0.15308800000000003,8.296422398793604,663.7137919034883,183.49498327759198,8.464882943143813,166.6789297658863,14.67959866220736,0.677190635451505,13.334314381270904,8,8,8,0.64,0.64,0.64,8.0,8.0,8.0,1.0,1.0,0.583984375,54.541806020066886,29.0,87.0
pores,5028,152.0,0.07782400000000002,6.621377090805707,529.7101672644566,185.82236842105263,54.48684210526316,126.71052631578948,14.865789473684211,4.3589473684210525,10.136842105263158,7,6,7,0.56,0.48,0.56,7.0,7.0,6.0,1.1666666666666667,1.0,0.5170068027210885,57.64473684210526,35.0,87.0
pores,5054,92.0,0.04710400000000001,5.600967702383306,448.0774161906645,186.40217391304347,34.5,152.6195652173913,14.912173913043478,2.7600000000000002,12.209565217391305,6,6,6,0.48,0.48,0.48,6.0,6.0,6.0,1.0,1.0,0.42592592592592593,60.53260869565217,35.0,87.0
pores,5212,121.0,0.06195200000000001,6.136615546901379,490.9292437521103,192.89256198347107,111.97520661157024,154.46280991735537,15.431404958677685,8.95801652892562,12.35702479338843,6,7,6,0.48,0.56,0.48,7.0,6.0,6.0,1.1666666666666667,1.1666666666666667,0.4801587301587302,58.16528925619835,31.0,87.0
pores,5233,137.0,0.07014400000000001,6.395983209011851,511.6786567209481,193.91970802919707,57.75912408759124,112.36496350364963,15.513576642335765,4.620729927007299,8.989197080291971,7,6,6,0.56,0.48,0.48,7.0,6.0,6.0,1.1666666666666667,1.1666666666666667,0.5436507936507936,57.23357664233577,31.0,87.0
pores,5267,83.0,0.042496000000000006,5.412025364749767,432.96202917998136,194.63855421686748,102.97590361445783,126.10843373493977,15.571084337349399,8.238072289156626,10.088674698795181,6,5,5,0.48,0.4,0.4,6.0,5.0,5.0,1.2,1.2,0.5533333333333333,60.08433734939759,31.0,87.0
pores,5309,96.0,0.04915200000000001,5.680992338459954,454.47938707679634,196.45833333333334,47.197916666666664,1.25,15.716666666666669,3.7758333333333334,0.1,6,6,4,0.48,0.48,0.32,6.0,6.0,4.0,1.5,1.0,0.6666666666666666,58.645833333333336,32.0,87.0
pores,5318,133.0,0.06809600000000002,6.333119354948481,506.64954839587847,198.9248120300752,117.55639097744361,0.5413533834586466,15.913984962406017,9.40451127819549,0.043308270676691726,10,10,3,0.8,0.8,0.24,10.0,10.0,3.0,3.3333333333333335,1.0,0.44333333333333336,55.51127819548872,21.0,87.0
pores,5335,103.0,0.05273600000000001,5.815845589022965,465.2676471218372,197.67961165048544,8.54368932038835,174.04854368932038,15.814368932038835,0.683495145631068,13.923883495145631,6,6,5,0.48,0.48,0.4,6.0,6.0,5.0,1.2,1.0,0.5722222222222222,57.50485436893204,32.0,87.0
pores,5396,292.0,0.14950400000000003,8.231166936456948,658.4933549165557,200.8664383561644,29.34246575342466,75.56849315068493,16.06931506849315,2.3473972602739726,6.045479452054795,9,8,8,0.72,0.64,0.64,9.0,8.0,8.0,1.125,1.125,0.5069444444444444,55.4486301369863,23.0,87.0
pores,5407,85.0,0.04352000000000001,5.455150891048748,436.4120712838999,199.52941176470588,118.84705882352941,199.01176470588234,15.962352941176471,9.507764705882353,15.920941176470588,6,5,5,0.48,0.4,0.4,6.0,5.0,5.0,1.2,1.2,0.5666666666666667,59.98823529411764,33.0,87.0
pores,5450,486.0,0.24883200000000005,9.754669262507202,780.3735410005761,203.86831275720164,89.21399176954732,11.61111111111111,16.30946502057613,7.1371193415637855,0.9288888888888889,10,9,10,0.8,0.72,0.8,10.0,10.0,9.0,1.1111111111111112,1.0,0.54,52.78600823045267,24.0,87.0
pores,5584,81.0,0.04147200000000001,5.368201373637897,429.4561098910317,206.7037037037037,93.29629629629629,105.82716049382717,16.536296296296296,7.463703703703703,8.466172839506173,6,6,5,0.48,0.48,0.4,6.0,6.0,5.0,1.2,1.0,0.45,60.407407407407405,35.0,87.0
pores,5763,133.0,0.06809600000000002,6.333119354948481,506.64954839587847,214.02255639097746,117.40601503759399,52.31578947368421,17.121804511278196,9.392481203007518,4.185263157894737,7,6,6,0.56,0.48,0.48,7.0,6.0,6.0,1.1666666666666667,1.1666666666666667,0.5277777777777778,55.87218045112782,28.0,85.0
pores,5807,121.0,0.06195200000000001,6.136615546901379,490.9292437521103,215.50413223140495,86.72727272727273,181.35537190082644,17.240330578512395,6.9381818181818184,14.508429752066116,6,6,6,0.48,0.48,0.48,6.0,6.0,6.0,1.0,1.0,0.5601851851851852,57.85123966942149,30.0,87.0
pores,5827,125.0,0.06400000000000002,6.203504908994,496.28039271951997,217.28,35.68,29.568,17.3824,2.8544,2.36544,8,9,6,0.64,0.72,0.48,9.0,8.0,6.0,1.5,1.125,0.28935185185185186,58.256,34.0,87.0
pores,6009,1831.0,0.9374720000000002,15.178536780007985,1214.2829424006388,225.9421081376297,113.48170398689241,35.59803386127799,18.075368651010375,9.078536318951393,2.847842708902239,15,16,15,1.2,1.28,1.2,16.0,15.0,15.0,1.0666666666666667,1.0666666666666667,0.5086111111111111,48.28509011469143,21.0,87.0
pores,6011,186.0,0.09523200000000001,7.082253058598753,566.5802446879003,222.15591397849462,123.26344086021506,19.532258064516128,17.77247311827957,9.861075268817205,1.5625806451612902,7,7,7,0.56,0.56,0.56,7.0,7.0,7.0,1.0,1.0,0.5422740524781341,56.29032258064516,28.0,87.0
pores,6181,128.0,0.06553600000000001,6.252741134374175,500.21929074993403,227.4296875,53.9921875,44.6171875,18.194375,4.319375,3.569375,6,7,6,0.48,0.56,0.48,7.0,6.0,6.0,1.1666666666666667,1.1666666666666667,0.5079365079365079,54.3828125,29.0,84.0
pores,6368,99.0,0.05068800000000001,5.7395633987581025,459.1650719006482,232.64646464646464,33.656565656565654,154.40404040404042,18.61171717171717,2.6925252525252525,12.352323232323233,6,6,6,0.48,0.48,0.48,6.0,6.0,6.0,1.0,1.0,0.4583333333333333,59.03030303030303,26.0,86.0
pores,6387,91.0,0.04659200000000001,5.580600367226721,446.4480293781377,231.98901098901098,131.84615384615384,185.76923076923077,18.55912087912088,10.547692307692307,14.861538461538462,5,6,6,0.4,0.48,0.48,6.0,6.0,5.0,1.2,1.0,0.5055555555555555,59.9010989010989,26.0,86.0
pores,6470,221.0,0.11315200000000002,7.501208155472893,600.0966524378315,236.37556561085972,90.64253393665159,2.3710407239819005,18.91004524886878,7.251402714932127,0.18968325791855203,8,8,7,0.64,0.64,0.56,8.0,8.0,7.0,1.1428571428571428,1.0,0.49330357142857145,54.92760180995475,26.0,86.0
