slice_id,z_um,pore_fraction,resin_fraction,matrix_fraction,mean_intensity,std_intensity,pore_object_count,mean_pore_equivalent_diameter_um,resin_object_count,mean_resin_equivalent_diameter_um,heterogeneity_index,PC1,PC2,is_anomaly,anomaly_score,anomaly_category
39,3120.0,0.0036989654021581,0.1997441317165424,0.7921348314606742,186.17838469240183,32.55152168716778,49,132.97501141107782,253,398.0485244575844,0.3351602540851861,1.1702070535562294,-1.257342419220129,False,-0.16311021333250741,normal
40,3200.0,0.0034208477027478,0.2077261096896206,0.7840416064078318,186.0720324841473,33.21687125687717,42,137.9048515109881,239,430.3641961959184,0.3305297029440242,1.084959782432274,-0.8662434567253836,False,-0.17944052892946633,normal
41,3280.0,0.0031983535432194,0.2155968405829346,0.7762264990543998,185.96885081766604,33.78989840470925,31,160.1678573636472,249,433.5759647218644,0.3260864311134985,0.6075754006964994,-0.46436642318289156,False,-0.16801171838365775,normal
42,3360.0,0.0034486594726888,0.218711758816331,0.7728890866614752,185.86903437534764,34.21215550412358,42,136.0624625419748,241,451.78256987602833,0.3241209108460533,0.582412054243106,-0.7088203208008089,False,-0.15255021829441828,normal
43,3440.0,0.0035042830125709,0.2168483702302814,0.7743352986984091,185.86441762153743,34.17308607484179,33,148.26705852545072,253,424.7387201441274,0.324976551240726,0.3989117663813898,-0.6514421493177897,False,-0.17164573154757268,normal
44,3520.0,0.0036433418622761,0.2159305818222271,0.7764211814439871,186.0159361441762,34.088239346709024,34,145.9929743360715,254,423.122923196267,0.3259858848107708,0.4812652412699038,-0.7098139681732354,False,-0.17358424605731082,normal
45,3600.0,0.0038936477917454,0.2173489820892201,0.7737790632995883,186.2424073868061,34.27399332683017,28,162.37929050557298,261,423.8931609810495,0.3245340536878316,0.3327977717159069,-0.41029822396257376,False,-0.15700034092238224,normal
46,3680.0,0.0052564245188563,0.2155412170430526,0.774168428078763,186.5049504950495,34.306080621608544,41,159.23107631252438,257,437.231838760781,0.3244670372052863,0.41977271998642907,-0.36454400378088697,False,-0.17197743124140052,normal
47,3760.0,0.005701412837913,0.2112303927021915,0.7795360996773835,186.74324173990436,34.24750552135064,41,170.1743283706812,266,416.1327962637781,0.3272840527568547,0.437908328283547,-0.306323017180778,False,-0.1845750622099685,normal
48,3840.0,0.0040048948715096,0.2078651685393258,0.784208477027478,186.98901435087328,33.64229895737683,41,148.87219435219805,235,436.73879424411285,0.3303950917761594,1.1968642424586031,-0.5279220972330179,False,-0.18789724952294357,normal
49,3920.0,0.0022249415952831,0.2013572143731227,0.7921626432306152,187.12960284792524,32.67202181239166,28,141.28765472228466,246,410.7445438254799,0.3354443635428591,1.5533464934582968,-0.940203031238101,False,-0.15585849133338692,normal
50,4000.0,0.0026421181443987,0.1988819668483702,0.7947213260651907,187.0889142285015,32.70759653673096,31,138.91578687660433,225,442.205664591388,0.3368026279640971,2.045777407210042,-0.6894441949732368,False,-0.14344722804933552,normal
51,4080.0,0.0036989654021581,0.2016909556124151,0.7913561019023251,187.06969629547223,33.283588891449746,30,160.7459441371521,237,437.93142246374674,0.3345493781219683,1.6438709592387577,-0.30557490273228877,False,-0.17986623518015327,normal
52,4160.0,0.0047001891200355,0.2068361330515074,0.7845144064968295,187.00442207142063,34.007962353216726,33,169.47307141812445,240,433.5720280562962,0.3304342834417251,1.1295849509742368,-0.09793797307208411,False,-0.19260815709181844,normal
53,4240.0,0.0053954833685615,0.2097563688953165,0.7805095116253198,187.0122093670041,34.41828036293848,30,197.716914100452,252,419.7801975494026,0.3280115645437373,0.6451464698586267,0.30264999799968656,False,-0.17251931440811158,normal
54,4320.0,0.005006118589387,0.2084770274780287,0.7819557236622539,187.16442318389144,34.02399878510727,34,182.61039944707227,253,421.11951504706445,0.3289594562259091,0.791212575272789,-0.022389094458810876,False,-0.184206955345049,normal
55,4400.0,0.0034208477027478,0.2026921793302925,0.7894649015463344,187.39250750917788,33.3418803646063,34,147.63478651207055,227,447.0207467091204,0.3336459443662296,1.7477131397155967,-0.4357457532321872,False,-0.16902330837162227,normal
56,4480.0,0.0041995772610968,0.1947380131271554,0.7960562910223606,187.60710312604292,32.80861182944592,34,164.49056587895015,265,394.0927518719849,0.3374620344081402,1.445147209189055,-0.6179169219646036,False,-0.14804613628502727,normal
57,4560.0,0.0055345422182667,0.1890922238291245,0.7998108799644009,187.7508899766381,32.93125089658072,50,156.43334516452148,232,423.146194477065,0.3395332744507838,2.0092025970044594,-0.40264740004533245,False,-0.16283809720414538,normal
58,4640.0,0.0043664478807431,0.1815830459450439,0.8085437757258872,187.71423406385583,32.26287083377274,39,157.46714736775726,239,408.11709464512296,0.3449938250553621,2.4382232248853875,-0.5355104626160915,False,-0.12306066509973679,normal
59,4720.0,0.0029758593836911,0.1831961286016242,0.8090721993547669,187.6277394593392,31.680996080379003,36,139.38393098066183,240,406.33485523694,0.3454452056072217,2.5375482002103276,-0.9904942812184927,False,-0.09808981570478004,normal
60,4800.0,0.0028089887640449,0.1859773055957281,0.8068472577594838,187.5673601067972,31.90118598595731,38,136.1529540919847,245,399.4196169383641,0.3440781028584382,2.296812178449239,-1.105993538132018,False,-0.10964009441542288,normal
61,4880.0,0.0031149182333963,0.1936255423295138,0.7990321504060518,187.59125041717652,32.559499779685815,36,143.2869508859743,236,413.6381554043254,0.339328699946365,1.9959235735243697,-0.8045219163541946,False,-0.15871699680918788,normal
62,4960.0,0.0036989654021581,0.1981588608299032,0.7932194904883747,187.6801368339081,33.101743900642646,35,151.6586379286197,250,409.7190488487781,0.335866121382335,1.5358411075794678,-0.6664610574286426,False,-0.18278584922509838,normal
63,5040.0,0.0038380242518633,0.201607520302592,0.7902992546445656,187.83955389921016,33.411209437499295,28,167.3330385491825,234,436.58220630529615,0.3340312690887758,1.686020553804477,-0.13859676015704056,False,-0.16995466059400988,normal
64,5120.0,0.0039770831015685,0.204472132606519,0.7882968072088108,187.99516075203027,33.543010960921144,22,200.0148606525172,253,421.990157913528,0.3327005569200369,1.2759003001735276,0.2348550422310653,False,-0.14225929376217805,normal
65,5200.0,0.0035320947825119,0.2035265324285237,0.7894927133162755,188.0337634887084,33.353470995590335,28,163.24198843984627,249,426.2836019700848,0.3335146563695177,1.4871847666746332,-0.3639132287377985,False,-0.17435257415456878,normal
66,5280.0,0.0029202358438091,0.1963510957837357,0.7970297029702971,188.0059517187674,32.50589715460382,31,144.16381037753268,254,411.2432782694541,0.3381058566137405,1.8301869061757938,-0.8906390409519768,False,-0.14970064744610123,normal
67,5360.0,0.0030314829235732,0.193736789409278,0.797724997218823,187.9937145399933,32.454870632202145,29,154.92775094229842,250,413.80409053698673,0.3387408138578532,1.939062554929865,-0.655976034018663,False,-0.150349803432395,normal
68,5440.0,0.0038936477917454,0.1981032372900211,0.7923017020803204,188.0199410390477,32.96091594153682,34,161.21693850911402,241,425.1521724093204,0.3353897302276087,1.7092319983415856,-0.3996273547987221,False,-0.17439140741832243,normal
69,5520.0,0.0043664478807431,0.2003838024251863,0.7901601957948604,187.9816998553788,33.40462301147708,32,175.54303728827642,233,433.6824067256717,0.3339545564094442,1.6375501196587596,-0.01112526221527728,False,-0.1719752673929773,normal
70,5600.0,0.0038380242518633,0.2049727444654577,0.785626877294471,187.9106129714095,33.55986456589183,27,170.17945112459353,243,431.0382047354628,0.3314627863121774,1.3602622765767085,-0.15488066997636138,False,-0.17441834136906093,normal
71,5680.0,0.0045889420402714,0.2085048392479697,0.7820113472021359,187.8390532873512,34.30284477529189,29,181.90763252559276,246,426.0140370251026,0.3291195331398036,0.9846694838931647,0.10188273096066837,False,-0.17465058907270198,normal
72,5760.0,0.0052564245188563,0.2115085104016019,0.7791189231282679,187.7595950606297,34.63601798399028,35,182.4594279052692,246,432.945109354247,0.3272078290153966,0.7904517627156554,0.1669014196946483,False,-0.18009889703051501,normal
73,5840.0,0.0041439537212148,0.2085604627878518,0.7828178885304261,187.7083379686283,33.89880119318371,29,176.5937907871113,258,419.7006942773751,0.3296278704759755,0.9224710546394598,-0.16360827780897833,False,-0.17373058644646422,normal
74,5920.0,0.0038380242518633,0.2066692624318611,0.7838747357881856,187.66606407831796,33.65717806854217,35,151.9619456909507,258,411.5663471565945,0.3304481705869787,0.9771605012465359,-0.6542947841064288,False,-0.18437516642754526,normal
75,6000.0,0.0042552008009789,0.197296695961731,0.7927466903993771,187.62053621092448,33.482145729601925,36,158.5790190014078,241,423.63868529666695,0.3355831647046662,1.639082660875575,-0.34944772380525846,False,-0.18956612881030233,normal
76,6080.0,0.0037824007119813,0.1895650239181221,0.8017298920903326,187.56713761263768,32.65081684650981,36,144.88848311421745,243,413.3583342916706,0.3409107422945938,2.0969993937264295,-0.728375364309785,False,-0.16223374080990033,normal
77,6160.0,0.0031427300033374,0.1841973523195016,0.809100011124708,187.4674046056291,31.798558372300768,41,128.75118159546838,238,412.9053634128416,0.3452617764081201,2.5480376485271274,-1.1279357163957526,False,-0.10958033731938921,normal
78,6240.0,0.0026421181443987,0.1835020580709756,0.8102124819223495,187.3461731004561,31.56812044235194,29,147.83326051759505,232,415.6697692306037,0.3460324592492357,2.7043452195754965,-0.7805965607756021,False,-0.07973892064229299,normal
79,6320.0,0.0035042830125709,0.1875069529424852,0.8043163866948493,187.241517410168,32.16718595794912,33,161.01731275903447,237,409.1357849283411,0.3424764201958184,2.20160049246284,-0.5492304110582191,False,-0.13496455359112258,normal
80,6400.0,0.0040883301813327,0.1947658248970964,0.7964456558015353,187.1812214929358,33.113829895649246,37,158.66255579940693,230,426.5147258044606,0.3376728622946366,1.8740054455530515,-0.3541019181485045,False,-0.17519748482298464,normal
81,6480.0,0.0046167538102124,0.200133496495717,0.7904661252642118,187.16723217265547,33.6204733537142,37,164.56454802679923,224,434.3955906639719,0.334045679490049,1.5997818037711216,-0.12873607397555378,False,-0.18351445968273106,normal
82,6560.0,0.005033930359328,0.2013850261430637,0.7882411836689287,187.17031927911893,33.65803559023445,44,157.9006471630269,236,417.33791733854406,0.3327273665527688,1.2397909526562545,-0.4024171696686333,False,-0.19447501095709485,normal
83,6640.0,0.0051173656691511,0.2006619201245967,0.7894649015463344,187.1577761708755,33.619332796042976,36,169.23086569307847,237,408.54011748941537,0.3333546127782637,1.2365006073674851,-0.23175193509185965,False,-0.19297846258793983,normal
84,6720.0,0.0055345422182667,0.198019801980198,0.7915785960618533,187.14022694404272,33.641790669098015,32,190.13893254691936,239,417.1035025836071,0.3345358097158486,1.3759683857983354,0.19376820375446555,False,-0.17565635672151192,normal
85,6800.0,0.0054232951385026,0.1977416842807876,0.7921904550005562,187.09077761708755,33.42754824702446,36,174.88901984397913,253,408.9361601629995,0.3348894125346006,1.275274040297919,-0.21218135408567287,False,-0.18222896390349602,normal
86,6880.0,0.0042552008009789,0.1998553787963066,0.791272666592502,186.9671264879297,33.00084072371891,33,161.44895084785296,254,413.2811914675546,0.3345694296649423,1.3369512856451526,-0.5280319127248773,False,-0.1862491732797159,normal
87,6960.0,0.0045055067304483,0.2039158972076983,0.7876015129602848,186.77300033374124,33.11622686586197,36,161.61133560931745,250,420.2342640149051,0.3322804633371375,1.1527116894748937,-0.5006779865360558,False,-0.18833403619953876,normal
88,7040.0,0.004338636110802,0.2075036155300923,0.7843197241072422,186.54027144287463,33.5807824178642,38,155.24539234113794,237,438.2410384312621,0.3303808121965111,1.1555864113516598,-0.41524910738984105,False,-0.18985664517755674,normal
89,7120.0,0.0046445655801535,0.2156802758927578,0.7761152519746357,186.3666147513628,34.21741835510527,28,188.1332737494768,256,426.4041483076608,0.3255406534450743,0.4120827525894091,0.04932697004410325,False,-0.15617945427080832,normal
90,7200.0,0.005701412837913,0.2234397597063077,0.7666314384247414,186.16192012459672,35.200261943641145,33,195.1893588753128,255,430.88192913380425,0.3199794596472826,-0.18410293914968706,0.30664770104900296,False,-0.13435394351135627,normal
91,7280.0,0.0061464011569696,0.2278062075870508,0.7619868728445879,186.03101012348424,35.62043510760812,43,177.3689258237098,239,453.23012207901326,0.3172410355204115,-0.216457035251607,0.21673028692077484,False,-0.1145907098121457,normal
92,7360.0,0.0054232951385026,0.2277505840471687,0.7636833908109912,186.0847146512404,35.397862592771496,35,191.34139813777924,242,446.4516130099429,0.3182612081378854,-0.17777308014213322,0.3549805916824308,False,-0.11412649946467623,normal
93,7440.0,0.0038936477917454,0.2267493603292913,0.7651017910779842,186.28840805428857,34.992876763684094,36,155.27761202250974,244,452.0384452266194,0.3195353998314369,0.11699396372803733,-0.29954412531412367,False,-0.13473533582940322,normal
94,7520.0,0.0041439537212148,0.2260262543108243,0.7661308265658027,186.4326120814329,34.712969594482296,38,151.70753410986558,243,449.6673765073565,0.3199945656957222,0.1693301040585242,-0.4082473105235369,False,-0.1416203431394737,normal
95,7600.0,0.00428301257092,0.22082545333185,0.7712481922349538,186.5416620313717,34.57667270287629,26,182.8846006518557,227,464.6197586732736,0.3228503965494749,0.6776947660153043,0.3221897878735174,False,-0.10729998908068483,normal
96,7680.0,0.0037824007119813,0.2154577817332295,0.7774224051618644,186.67682723328517,34.38190084150044,30,148.2093571053853,225,461.5725230597972,0.3264505341805662,1.092231656091678,-0.24372024309153992,False,-0.13843377548593466,normal
97,7760.0,0.0048114361997997,0.2124819223495383,0.7798698409166759,186.86402825675825,34.39538894989007,33,169.1088495674173,223,461.7825994886277,0.3275789322482083,1.1541202975864095,0.13968687711629849,False,-0.15015045265481947,normal
98,7840.0,0.0060629658471465,0.201607520302592,0.7887417955278674,187.007564801424,34.440751547859534,38,176.91646122072535,254,410.9346845966352,0.3325909199588839,0.9833468585456605,-0.01652923876856243,False,-0.19008120488169034,normal
99,7920.0,0.0063688953164979,0.1919012125931694,0.7965290911113583,187.0794304149516,33.93642303480648,42,168.27533353454004,258,402.6474495535986,0.3373672985624668,1.3810644040832887,-0.21777108965457195,False,-0.1725665910232168,normal
100,8000.0,0.0056457892980309,0.1897597063077094,0.7993380798754033,187.08955389921016,33.75318332368476,39,164.01450609805428,239,415.33967865211616,0.3391871296169446,1.8076517403057986,-0.15593965868831045,False,-0.17481992512948547,normal
101,8080.0,0.0061464011569696,0.18950940037824,0.8000611858938703,187.04822560907775,33.832236298373616,39,172.70977548096653,246,409.6962112851359,0.3393942574161572,1.6968038975157183,-0.05241765186431515,False,-0.1679584971074241,normal
102,8160.0,0.0063132717766158,0.1903159417065302,0.7979474913783513,187.0003893647792,33.91269473572108,40,169.90839016334877,236,419.8623470271661,0.3382566120471203,1.7419481105529877,0.016740641658453646,False,-0.17562108412636868,normal
103,8240.0,0.0060351540772054,0.1919568361330515,0.7966959617310045,187.01432306151963,33.853679750533274,33,189.31115009075123,233,419.4310790527465,0.3375435436350249,1.6863994044352029,0.3286012840222612,False,-0.16138915521761077,normal
104,8320.0,0.0049783068194459,0.1976860607409055,0.7930248080987874,187.146707086439,33.9279439715558,32,177.06714601470125,222,447.9580247111329,0.3354237437275285,1.8318539687169508,0.2650759549398196,False,-0.15222299640487597,normal
105,8400.0,0.004338636110802,0.1961007898542663,0.7958616086327734,187.3000889976638,33.408461816430645,37,161.67937461822555,227,433.18581798011735,0.3371439487123522,1.878656689112659,-0.2092702365360363,False,-0.17576307623527287,normal
106,8480.0,0.0040327066414506,0.1984369785293136,0.7929135610190232,187.34931583045943,33.41179012332166,42,153.85242189180454,222,443.2774990192376,0.3355804971257324,1.849268474291864,-0.31154389626746715,False,-0.16918953531098269,normal
107,8560.0,0.0049226832795639,0.198742907998665,0.7917454666814996,187.3020914450996,33.59406750830024,45,152.89405527826892,227,428.76697831335457,0.334715203418422,1.5895788048803716,-0.37718426032514213,False,-0.18810688382599922,normal
108,8640.0,0.0052842362887974,0.1984647902992546,0.79202358438091,187.27255534542215,33.713504289808135,43,163.9218347321962,224,431.6953029226497,0.3347618673219415,1.6079052285317252,-0.13057504990866692,False,-0.18023763475073823,normal
109,8720.0,0.0040048948715096,0.1974635665813772,0.794888196684837,187.2202135943932,33.27264365839384,39,147.95018460499867,219,440.4331311983254,0.3366235687597833,1.959820069347661,-0.4089433331427458,False,-0.16842940254484717,normal
110,8800.0,0.003587718322394,0.1946823895872733,0.7975859383691178,187.27266659250196,33.06735154078872,30,165.85507733028874,233,424.2086383561041,0.3383691337310219,1.9328891178647605,-0.25687877734146347,False,-0.1642744353560509,normal
111,8880.0,0.0041439537212148,0.1957114250750918,0.7952219379241295,187.31418956502392,33.452601197509715,44,147.92294923283862,221,444.4716805116262,0.3369660926212642,1.9941655285851538,-0.36568094420309066,False,-0.16321087096995435,normal
112,8960.0,0.0048948715096228,0.1990766492379575,0.7899655134052731,187.16175325397708,34.002694871325765,41,170.50060871959667,224,438.6732208473053,0.3338649303344634,1.569184991159417,0.056409028575244796,False,-0.18000426891601862,normal
113,9040.0,0.0049226832795639,0.2039437089776393,0.785626877294471,186.9006563577706,34.18714289557223,39,168.053644164836,235,431.88631945869184,0.3312373629498082,1.1798931128394299,-0.06991530897208786,False,-0.19344965597014824,normal
114,9120.0,0.0049504950495049,0.209450439425965,0.7807320057848481,186.66525753698969,34.64758732711781,35,173.52685637577505,247,413.0943132363578,0.3282986119898647,0.6313449808705351,-0.08764387727888555,False,-0.19125086139866948,normal
115,9200.0,0.0065357659361441,0.2123150517298921,0.7759483813549894,186.42368450328175,34.925544818877995,45,178.10212481907192,255,405.66078554382136,0.3252389578775933,0.12658922679212445,-0.06632780362166778,False,-0.17847807096500684,normal
116,9280.0,0.0080376015129602,0.2114806986316609,0.7755868283457559,186.2253865836022,35.175210046283425,45,195.73284914285625,243,421.35113550430367,0.3246770420925807,0.20082930336808508,0.45136936586910376,False,-0.17283731205664854,normal
117,9360.0,0.00856602514184,0.2118978751807765,0.7751696517966403,186.16364445433308,35.26315778428401,44,201.00992574919965,249,423.4352774485994,0.3242598505267274,0.12274927683558522,0.5535525904033823,False,-0.1643974549313042,normal
118,9440.0,0.0076482367337857,0.2100066748247858,0.7787295583490933,186.2696351095784,34.627977267600734,43,186.8373795793564,262,415.4058428934365,0.3264218572908447,0.2577887573701199,0.10406034858085292,False,-0.1774600849484113,normal
119,9520.0,0.0068138836355545,0.208727333407498,0.7803704527756147,186.451885638002,34.682030595824216,32,218.7896316311497,255,420.8223738239316,0.3276065836367793,0.457814275105489,0.7095567121831928,False,-0.1531736919783539,normal
120,9600.0,0.0087328957614862,0.205862721103571,0.7811213705640226,186.66884525531205,35.25663423456136,49,198.5632295645184,251,418.41034382076975,0.3276798298180459,0.41548349446881566,0.5187109800433065,False,-0.17622405007913072,normal
121,9680.0,0.0110690844365335,0.2046668149961063,0.7800367115363221,186.8732617643787,35.78840636885345,57,202.65486736272288,253,414.03396769289975,0.3265717227076185,0.2057846764449104,0.7097146598691679,False,-0.16285655986246295,normal
122,9760.0,0.0108187785070641,0.2027756146401157,0.7822060295917233,187.08682834575592,35.62236456045524,45,218.01747501905368,271,401.3966466719087,0.3278931607577129,0.18590994623178103,0.8500517739646134,False,-0.1375393226611128,normal
123,9840.0,0.0106240961174769,0.2032206029591723,0.7827066414506619,187.3001724329736,35.80297581297528,49,203.3673122178085,265,406.954996516814,0.3281275057152754,0.3074869066195429,0.6799276921855987,False,-0.1542387676542058,normal
124,9920.0,0.0089275781510735,0.2043330737568139,0.7839025475581266,187.35724218489264,35.16394711597897,32,237.1621281765613,255,411.7849882168241,0.3290846371853496,0.5410562772663651,1.1687593470529043,False,-0.1253879842152022,normal
125,10000.0,0.0068695071754366,0.200133496495717,0.7902436311046835,187.36177550339303,34.245827888742895,33,195.7052385666862,260,405.8951652752417,0.3332093033545327,0.9894850483371289,0.26103317024624695,False,-0.1660257931269043,normal
126,10080.0,0.0047280008899766,0.2038046501279341,0.7886861719879853,187.1671209255757,33.65462765964083,30,165.79864292422235,230,445.7518435874368,0.3327174845815518,1.5594222001131695,-0.06366562636600386,False,-0.17005906664845233,normal
127,10160.0,0.0044220714206252,0.2089498275670263,0.7839025475581266,186.8308488152186,33.968866511092955,30,159.46294726858116,242,432.8080917517689,0.3299818254151772,1.085880337493303,-0.2912127741966703,False,-0.18995921562989548,normal
128,10240.0,0.0042273890310379,0.2135387696072978,0.77917454666815,186.44181777728332,34.411145185406625,28,170.35033446328455,245,439.9531036031124,0.3273289516780419,0.7990730207931668,-0.06317068218431833,False,-0.17383061967744928,normal
129,10320.0,0.0040327066414506,0.2174324173990433,0.7758649460451663,185.96612526421185,34.7477323626077,29,167.58082512705664,243,436.3082935978648,0.3254247363718993,0.5255514417775952,-0.11479088396005824,False,-0.16844629884171158,normal
130,10400.0,0.003615530092335,0.2212148181110245,0.7729447102013572,185.53710090110133,34.961841120044355,27,160.17120753128785,227,463.75872717702975,0.323800815203742,0.6660069119209507,-0.01980194320371732,False,-0.11442775730219934,normal
131,10480.0,0.0034208477027478,0.2231060184670152,0.7711647569251308,185.28106574702412,35.240374748175256,20,183.8805739531443,224,477.6394182525976,0.3228451065143044,0.6482666078264631,0.4927315583676221,False,-0.06608130936726037,normal
132,10560.0,0.0048670597396818,0.2197407943041495,0.7728890866614752,185.32628768494828,35.385091257534484,36,163.08372366836423,237,453.600765891481,0.3235225544225054,0.3926329483419741,0.011247901655333056,False,-0.15145956381665543,normal
133,10640.0,0.0058126599176771,0.2150684169540549,0.7762821225942819,185.44126154188453,35.25124961171223,37,173.5904610944176,251,435.8237813776328,0.3252984933818441,0.3226105759002842,0.06949867914981193,False,-0.17708564142779315,normal
134,10720.0,0.0061742129269106,0.2136500166870619,0.7776448993213928,185.53562687729448,35.22670778266242,36,186.21628710769895,248,431.1789356253903,0.3259692311228856,0.3464041797421734,0.2802175028393219,False,-0.1780406631404715,normal
135,10800.0,0.0066748247858493,0.2125931694293024,0.7782289464901546,185.66987429079987,35.30294546966162,41,177.7799054097346,243,431.8502017481404,0.3261972749512914,0.40615307631287956,0.1938940352406156,False,-0.18190316053599825,normal
136,10880.0,0.0063132717766158,0.215124040493937,0.776337746134164,185.7391812214929,35.43828375874381,39,176.46827378544114,241,439.2096553371537,0.3251496154149437,0.3934630327471612,0.22086600369873274,False,-0.17712396206032766,normal
137,10960.0,0.0063688953164979,0.2206029591723217,0.7699966625876071,185.6850038936478,35.89118824052523,40,176.3063966406863,241,449.0746764541827,0.3216031098550584,0.11469064191992898,0.30264168165709704,False,-0.14700070336112758,normal
138,11040.0,0.0062854600066748,0.2227166536878407,0.7678551563021471,185.6452330626321,35.89294496867735,42,175.63963379891402,252,437.3324024157199,0.3204175836044791,-0.17804915147112294,0.14534237390797375,False,-0.14706865780855627,normal
139,11120.0,0.0057848481477361,0.2176827233285126,0.7731115808210034,185.6867004116142,35.32262650264418,36,181.9043691277759,262,417.5736156590237,0.3235552914996091,-0.04833989612205784,0.05036151343603018,False,-0.1571369519599029,normal
140,11200.0,0.005757036377795,0.2144843697852931,0.7758649460451663,185.7478306819446,35.14203914475916,42,172.14921909883603,229,440.7669373425185,0.3251976225903121,0.504412799356968,0.13404826008678322,False,-0.170034415328492,normal
141,11280.0,0.00642451885638,0.210868839692958,0.7788129936589164,185.9000444988319,35.06584114260807,48,163.92856706785537,244,417.050522397878,0.3267588302563063,0.369592481393064,-0.17171623488345347,False,-0.18980487248640238,normal
142,11360.0,0.0068138836355545,0.2097563688953165,0.7798976526866169,186.1677884080543,34.996825632209045,46,171.30011720825237,245,422.4078145238163,0.3272622546346171,0.4808696521728871,-0.005772109649947502,False,-0.19103419761677864,normal
143,11440.0,0.0070085660251418,0.2081154744687952,0.7815941706530204,186.38624986094115,34.84838342908804,40,186.47267919759815,273,400.9277459830204,0.3281775709205238,0.249081731241032,0.02144955162310716,False,-0.15936981588741989,normal
144,11520.0,0.0077316720436088,0.2056958504839248,0.7830125709200133,186.61199799755255,34.92738839853607,54,167.66185210058435,259,411.7148297101477,0.3288945936860548,0.4736888727786849,-0.15913753256788987,False,-0.18931696827179462,normal
145,11600.0,0.0086494604516631,0.2064745800422739,0.7814273000333741,186.8318778507064,35.20404845833044,39,214.7006465222452,262,404.8111177890061,0.3277687188509572,0.27884059805385564,0.6848921310755572,False,-0.15539853081083288,normal
146,11680.0,0.0079263544331961,0.2092001334964957,0.7787851818889754,186.8450606296585,35.56338512848374,38,201.26342737064917,256,412.4317067150749,0.3264559853533405,0.28525460048166873,0.5676886008896632,False,-0.1739478227343898,normal
147,11760.0,0.0067860718656135,0.2132884636778284,0.7758927578151074,186.80228612748917,35.53364274482856,38,185.15726833040137,256,422.2271719615456,0.325011439794917,0.2656010813176079,0.28302713185218953,False,-0.17633464978879,normal
148,11840.0,0.0067026365557904,0.2143731227055289,0.7751696517966403,186.75536767159863,35.57409830931234,40,186.84179278016512,243,433.0449644647573,0.3245785868495893,0.36303319058171124,0.4036807591337559,False,-0.17338551636067923,normal
149,11920.0,0.0063688953164979,0.2128434753587718,0.7766992991433975,186.7599566136389,35.34216092259678,43,169.89289477118135,244,425.958202702788,0.3255719878203396,0.4317755640669356,0.044045278059506796,False,-0.1883302902120776,normal
150,12000.0,0.005701412837913,0.2095616865057292,0.7802592056958505,186.8143842474135,34.97242656235379,34,187.33157085534367,241,426.2372214019464,0.3278201478566216,0.7010533362406131,0.31662199367877897,False,-0.18468744482146815,normal
151,12080.0,0.0065079541662031,0.2076148626098564,0.7807041940149071,186.7766158638336,34.99899231684268,41,185.22542364938465,253,423.7965876756228,0.3279998624982645,0.5918894240805919,0.23399676287030252,False,-0.18647817327582028,normal
152,12160.0,0.0075369896540215,0.2047502503059294,0.7833185003893648,186.63747357881851,35.42211386295399,45,189.7161553239953,256,419.12371956776406,0.3292198256788948,0.5689133352922492,0.3800456607272828,False,-0.1810406800278036,normal
153,12240.0,0.0070920013349649,0.2047502503059294,0.7838747357881856,186.6835854933808,35.181244541946675,48,169.65402282751072,254,428.0280945000274,0.3296202140538206,0.7425681076850785,0.05040953862452006,False,-0.19195946232281497,normal
154,12320.0,0.0086494604516631,0.2000778729558349,0.7875737011903438,186.84049949938813,35.50370357645232,54,176.95432661106594,258,410.269771188523,0.3314143358592331,0.6767462414666565,0.17873562285154776,False,-0.18268486199621076,normal
155,12400.0,0.0104016019579486,0.1935142952497497,0.7929135610190232,187.10607409055515,35.4276283329785,47,209.0362744817947,256,392.70911195703854,0.3341880216489784,0.7916771764569707,0.7469852745712346,False,-0.13920881848101185,normal
156,12480.0,0.0105684725775948,0.1893425297585938,0.7973634442095895,187.3627767271109,34.97931064532343,47,206.4450094477411,229,414.8692394493652,0.3367649894900615,1.4293767255983711,0.9115134935402233,False,-0.13174697384723616,normal
157,12560.0,0.0088719546111914,0.1869507175436645,0.8004227389031038,187.49402046946267,34.2137461219267,43,193.935920623006,245,400.6480509598012,0.3390530294333744,1.5440354503168863,0.4154179906108992,False,-0.1388149381297723,normal
158,12640.0,0.0080932250528423,0.1846423406385582,0.8034820335966181,187.43892535320947,33.60278980204901,37,202.19854769965727,237,414.4276371395256,0.3410401593411953,1.9301498215906667,0.5627248106354404,False,-0.12572693687212683,normal
159,12720.0,0.0075648014239626,0.1889253532094782,0.7993658916453443,187.2231616420069,33.63856818149277,39,188.23712710095796,249,404.7537827502212,0.3387031258566491,1.5657570204101812,0.17650690623879733,False,-0.15467186320996162,normal
160,12800.0,0.0062854600066748,0.1982701079096673,0.7901323840249194,187.07703860273668,33.953159136172346,42,172.8430125666473,224,428.9618336655593,0.3335957399161157,1.4430571698394028,0.08642075029033357,False,-0.17857126974870635,normal
161,12880.0,0.0063410835465569,0.2039715207475803,0.7844031594170653,187.05634664590053,34.38796755951041,44,178.9465880445359,238,423.8206672837052,0.3302085655367824,0.9462289540142433,0.1065561346238838,False,-0.1904103882473026,normal
162,12960.0,0.0056457892980309,0.2066692624318611,0.7832906886194237,187.1813049282456,34.30164784150603,38,183.94938004270503,248,419.32736564304577,0.3295846367997732,0.8221500351444146,0.07962905269075483,False,-0.18784902445260682,normal
